状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       * y ) ) $                                         (154,*)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    * y ) ) $                                         (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     * y ) ) $                                         (678,*)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * y ) ) $                                         (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        y ) ) $                                           (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        ) ) $                                             (173,))→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       ) ) $                                             (154,))→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    ) ) $                                             (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     ) ) $                                             (678,))→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       ) ) $                                             (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(1942,expr)→145
1716 1796 1843 1867 1885 1900 1914 1928 1942 145  i1 w0 ii D ( id ) i2 ( expr                       ) ) $                                             (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1942,rel)→144
1716 1796 1843 1867 1885 1900 1914 1928 1942 144  i1 w0 ii D ( id ) i2 ( rel                        ) ) $                                             (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1942,equality)→143
1716 1796 1843 1867 1885 1900 1914 1928 1942 143  i1 w0 ii D ( id ) i2 ( equality                   ) ) $                                             (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1942,join)→142
1716 1796 1843 1867 1885 1900 1914 1928 1942 142  i1 w0 ii D ( id ) i2 ( join                       ) ) $                                             (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1942,bool)→1956
1716 1796 1843 1867 1885 1900 1914 1928 1942 1956 i1 w0 ii D ( id ) i2 ( bool                       ) ) $                                             (1956,))→s1970
1796 1843 1867 1885 1900 1914 1928 1942 1956 1970 w0 ii D ( id ) i2 ( bool )                        ) $                                               (1970,))→r72：根据ii→ii D ( id ) i2 ( bool )归约：将状态栈和符号栈都出栈9个，再将ii加到符号栈里，再(1796,ii)→1843
1932 170 383 698 1050 1341 1575 1716 1796 1843    ( ∫ [ bool , bool ] i1 w0 ii                      D ( x ) ( 4 * x * y                               (1843,D)→s1867
170 383 698 1050 1341 1575 1716 1796 1843 1867    ∫ [ bool , bool ] i1 w0 ii D                      ( x ) ( 4 * x * y )                               (1867,()→s1885
383 698 1050 1341 1575 1716 1796 1843 1867 1885   [ bool , bool ] i1 w0 ii D (                      x ) ( 4 * x * y ) )                               (1885,id)→s1900
698 1050 1341 1575 1716 1796 1843 1867 1885 1900  bool , bool ] i1 w0 ii D ( id                     ) ( 4 * x * y ) ) $                               (1900,))→s1914
1050 1341 1575 1716 1796 1843 1867 1885 1900 1914 , bool ] i1 w0 ii D ( id )                        ( 4 * x * y ) ) $                                 (1914,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1914,i2)→1928
1341 1575 1716 1796 1843 1867 1885 1900 1914 1928 bool ] i1 w0 ii D ( id ) i2                       ( 4 * x * y ) ) $                                 (1928,()→s1942
1575 1716 1796 1843 1867 1885 1900 1914 1928 1942 ] i1 w0 ii D ( id ) i2 (                          4 * x * y ) ) $                                   (1942,num)→s155
1716 1796 1843 1867 1885 1900 1914 1928 1942 155  i1 w0 ii D ( id ) i2 ( num                        * x * y ) ) $                                     (155,*)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(1942,factor)→150
1716 1796 1843 1867 1885 1900 1914 1928 1942 150  i1 w0 ii D ( id ) i2 ( factor                     * x * y ) ) $                                     (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(1942,unary)→147
1716 1796 1843 1867 1885 1900 1914 1928 1942 147  i1 w0 ii D ( id ) i2 ( unary                      * x * y ) ) $                                     (147,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * x * y ) ) $                                     (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        x * y ) ) $                                       (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        * y ) ) $                                         (173,*)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       * y ) ) $                                         (154,*)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    * y ) ) $                                         (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     * y ) ) $                                         (678,*)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * y ) ) $                                         (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        y ) ) $                                           (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        ) ) $                                             (173,))→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       ) ) $                                             (154,))→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    ) ) $                                             (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     ) ) $                                             (678,))→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       ) ) $                                             (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(1942,expr)→145
1716 1796 1843 1867 1885 1900 1914 1928 1942 145  i1 w0 ii D ( id ) i2 ( expr                       ) ) $                                             (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1942,rel)→144
1716 1796 1843 1867 1885 1900 1914 1928 1942 144  i1 w0 ii D ( id ) i2 ( rel                        ) ) $                                             (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1942,equality)→143
1716 1796 1843 1867 1885 1900 1914 1928 1942 143  i1 w0 ii D ( id ) i2 ( equality                   ) ) $                                             (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1942,join)→142
1716 1796 1843 1867 1885 1900 1914 1928 1942 142  i1 w0 ii D ( id ) i2 ( join                       ) ) $                                             (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1942,bool)→1956
1716 1796 1843 1867 1885 1900 1914 1928 1942 1956 i1 w0 ii D ( id ) i2 ( bool                       ) ) $                                             (1956,))→s1970
1796 1843 1867 1885 1900 1914 1928 1942 1956 1970 w0 ii D ( id ) i2 ( bool )                        ) $                                               (1970,))→r72：根据ii→ii D ( id ) i2 ( bool )归约：将状态栈和符号栈都出栈9个，再将ii加到符号栈里，再(1796,ii)→1843
1932 170 383 698 1050 1341 1575 1716 1796 1843    ( ∫ [ bool , bool ] i1 w0 ii                      D ( x ) ( 4 * x * y                               (1843,D)→s1867
170 383 698 1050 1341 1575 1716 1796 1843 1867    ∫ [ bool , bool ] i1 w0 ii D                      ( x ) ( 4 * x * y )                               (1867,()→s1885
383 698 1050 1341 1575 1716 1796 1843 1867 1885   [ bool , bool ] i1 w0 ii D (                      x ) ( 4 * x * y ) )                               (1885,id)→s1900
698 1050 1341 1575 1716 1796 1843 1867 1885 1900  bool , bool ] i1 w0 ii D ( id                     ) ( 4 * x * y ) ) $                               (1900,))→s1914
1050 1341 1575 1716 1796 1843 1867 1885 1900 1914 , bool ] i1 w0 ii D ( id )                        ( 4 * x * y ) ) $                                 (1914,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1914,i2)→1928
1341 1575 1716 1796 1843 1867 1885 1900 1914 1928 bool ] i1 w0 ii D ( id ) i2                       ( 4 * x * y ) ) $                                 (1928,()→s1942
1575 1716 1796 1843 1867 1885 1900 1914 1928 1942 ] i1 w0 ii D ( id ) i2 (                          4 * x * y ) ) $                                   (1942,num)→s155
